description,price,url,condition
"[Windows 11 Home] Newest HP Laptop, 15.6” Full HD, AMD Athlon Silver 3050u, 8GB RAM, 256GB SSD, Media Card Reader, USB Type-C, HDMI, Webcam, Wi-Fi, Bluetooth, Silver",$459.99 –,https://www.newegg.com/p/1TS-000D-0S3K6?cm_sp=SH-_-943953-_-8-_-2-_-9SIB0GJGJF1960-_-laptop-_-laptop-_-3&Item=9SIB0GJGJF1960,old
"Refurbished: DELL Laptop Latitude 7480 Intel Core i7 6th Gen 6650U (2.20GHz) 16 GB Memory 512 GB SSD Intel Iris Graphics 540 14.0"" Windows 10 Pro 64-bit Grade A",$514.99 –,https://www.newegg.com/dell-latitude-7480-work-business/p/N82E16834343414?Item=N82E16834343414&Description=laptop&cm_re=laptop-_-34-343-414-_-Product,old
"Refurbished: DELL Laptop 5510 Intel Core i5 10th Gen 10210U (1.60GHz) 16GB Memory 512 GB M.2 NVMe SSD Intel Iris Xe Graphics 15.6"" Windows 10 Pro 64-bit",$589.99 –,https://www.newegg.com/dell-5510/p/N82E16834343490?Item=N82E16834343490&Description=laptop&cm_re=laptop-_-34-343-490-_-Product,old
"Refurbished: DELL Laptop Precision 7560 Intel Core i7 11th Gen 11800 H (2.30GHz) 32GB Memory 1 TB PCIe SSD Intel UHD Graphics 15.6"" Windows 10 Pro 64-bit","$1,199.99 –",https://www.newegg.com/gray-dell-precision-7560/p/N82E16834343487?Item=N82E16834343487&Description=laptop&cm_re=laptop-_-34-343-487-_-Product,old
"Refurbished: DELL Grade B Laptop 7390 Intel Core i5 8th Gen 8250U (1.60GHz) 8GB Memory 256 GB SSD Intel UHD Graphics 620 13.3"" Touchscreen Windows 10 Pro 64-bit",$439.99 –,https://www.newegg.com/dell-7390-work-business/p/N82E16834343514?Item=N82E16834343514&Description=laptop&cm_re=laptop-_-34-343-514-_-Product,old
"Refurbished: DELL Laptop Latitude 7480 Intel Core i7 6th Gen 6600U (2.60GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Touchscreen Windows 10 Pro 64-bit Grade B",$369.99 –,https://www.newegg.com/dell-latitude-7480-work-business/p/N82E16834343410?Item=N82E16834343410&Description=laptop&cm_re=laptop-_-34-343-410-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 5580 Intel Core i5 7th Gen 7440HQ (2.80GHz) 16GB Memory 512 GB SSD Intel HD Graphics 630 15.6"" Windows 10 Pro 64-bit",$439.99 –,https://www.newegg.com/dell-latitude-5580-work-business/p/N82E16834343507?Item=N82E16834343507&Description=laptop&cm_re=laptop-_-34-343-507-_-Product,old
"Refurbished: DELL Laptop Latitude 5420 Intel Core i5 11th Gen 1145G7 (2.60GHz) 16GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 14.0"" Windows 10 Pro 64-bit",$328.99 –,https://www.newegg.com/gray-dell-latitude-5420-work-business/p/N82E16834343479?Item=N82E16834343479&Description=laptop&cm_re=laptop-_-34-343-479-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 3570 Intel Core i5 6th Gen 6200U (2.30GHz) 16GB Memory 256 GB SSD Intel HD Graphics 520 15.6"" Windows 10 Pro 64-bit",$459.99 –,https://www.newegg.com/dell-latitude-3570-work-business/p/N82E16834343501?Item=N82E16834343501&Description=laptop&cm_re=laptop-_-34-343-501-_-Product,old
"Refurbished: DELL Grade B Laptop Latitude 5480 Intel Core i5 6th Gen 6200U (2.30GHz) 16GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro 64-bit",$401.99 –,https://www.newegg.com/dell-latitude-5480-work-business/p/N82E16834343493?Item=N82E16834343493&Description=laptop&cm_re=laptop-_-34-343-493-_-Product,old
"Refurbished: DELL Laptop Latitude 3390 Intel Core i3 8th Gen 8130U (2.20GHz) 8GB Memory 256 GB SSD Intel UHD Graphics 620 13.3"" Touchscreen Windows 10 Pro 64-bit","$1,082.99 –",https://www.newegg.com/dell-latitude-3390-work-business/p/N82E16834343500?Item=N82E16834343500&Description=laptop&cm_re=laptop-_-34-343-500-_-Product,old
"Refurbished: DELL Latitude E7250 Laptop Intel Core i5 5th Gen 5300U (2.30 GHz) 8 GB Memory 256 GB SSD 12.5"" Windows 10 Pro 64-bit Grade A",$329.99 –,https://www.newegg.com/black-dell-latitude-e7250-everyday-value/p/N82E16834944293?Item=N82E16834944293&Description=laptop&cm_re=laptop-_-34-944-293-_-Product,old
"Refurbished: DELL Grade A Laptop 7390 Intel Core i5 7th Gen 7300U (2.60GHz) 8GB Memory 256 GB SSD Intel HD Graphics 620 13.3"" Touchscreen Windows 10 Pro 64-bit","$1,229.99 –",https://www.newegg.com/dell-7390-work-business/p/N82E16834343512?Item=N82E16834343512&Description=laptop&cm_re=laptop-_-34-343-512-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 5480 Intel Core i5 6th Gen 6300U (2.40GHz) 8GB Memory 512 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro 64-bit",$509.99 –,https://www.newegg.com/dell-latitude-5480-work-business/p/N82E16834343495?Item=N82E16834343495&Description=laptop&cm_re=laptop-_-34-343-495-_-Product,old
"Refurbished: DELL Laptop Latitude 5510 Intel Core i5 10th Gen 10310U (1.70GHz) 32GB Memory 512 GB M.2 NVMe SSD Intel UHD Graphics 15.6"" Windows 10 Pro 64-bit",$489.99 –,https://www.newegg.com/dell-latitude-5510-work-business/p/N82E16834343455?Item=N82E16834343455&Description=laptop&cm_re=laptop-_-34-343-455-_-Product,old
"Refurbished: DELL Grade B Laptop Latitude 5480 Intel Core i5 6th Gen 6200U (2.30GHz) 8GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro 64-bit","$1,017.99 –",https://www.newegg.com/dell-latitude-5480-work-business/p/N82E16834343494?Item=N82E16834343494&Description=laptop&cm_re=laptop-_-34-343-494-_-Product,old
"Refurbished: DELL Laptop Latitude 5420 Intel Core i5 11th Gen 1145G7 (2.60GHz) 16GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 14.0"" Windows 10 Pro 64-bit",$419.99 –,https://www.newegg.com/gray-dell-latitude-5420/p/N82E16834343486?Item=N82E16834343486&Description=laptop&cm_re=laptop-_-34-343-486-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 7290 Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 620 12.5"" Windows 10 Pro 64-bit","$1,115.99 –",https://www.newegg.com/dell-latitude-7290-work-business/p/N82E16834343430?Item=N82E16834343430&Description=laptop&cm_re=laptop-_-34-343-430-_-Product,old
"Refurbished: DELL Grade B Laptop Latitude 5580 Intel Core i5 7th Gen 7200U (2.50GHz) 16GB Memory 256 GB SSD Intel HD Graphics 620 15.6"" Windows 10 Pro 64-bit",$698.99 –,https://www.newegg.com/dell-latitude-5580-work-business/p/N82E16834343506?Item=N82E16834343506&Description=laptop&cm_re=laptop-_-34-343-506-_-Product,old
"Refurbished: DELL Laptop 5510 Intel Core i5 10th Gen 10210U (1.60GHz) 8GB Memory 1 TB M.2 NVMe SSD Intel Iris Xe Graphics 15.6"" Windows 10 Pro 64-bit",$364.99 –,https://www.newegg.com/dell-5510-work-business/p/N82E16834343488?Item=N82E16834343488&Description=laptop&cm_re=laptop-_-34-343-488-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 7290 Intel Core i5 8th Gen 8350U (1.70GHz) 8GB Memory 256 GB SSD Intel UHD Graphics 620 12.5"" Windows 10 Pro 64-bit",$425.99 –,https://www.newegg.com/dell-latitude-7290-work-business/p/N82E16834343432?Item=N82E16834343432&Description=laptop&cm_re=laptop-_-34-343-432-_-Product,old
"Refurbished: DELL Laptop Latitude 5510 Intel Core i5 10th Gen 10310U (1.70GHz) 32GB Memory 1 TB M.2 NVMe SSD Intel UHD Graphics 15.6"" Windows 10 Pro 64-bit",$454.99 –,https://www.newegg.com/dell-latitude-5510-work-business/p/N82E16834343456?Item=N82E16834343456&Description=laptop&cm_re=laptop-_-34-343-456-_-Product,old
"Refurbished: DELL Grade A Laptop 7390 Intel Core i7 8th Gen 8665U (1.90GHz) 16GB Memory 500 GB PCIe SSD Intel UHD Graphics 13.3"" Touchscreen Windows 10 Pro 64-bit",$509.99 –,https://www.newegg.com/dell-7390-work-business/p/N82E16834343515?Item=N82E16834343515&Description=laptop&cm_re=laptop-_-34-343-515-_-Product,old
"Refurbished: DELL Grade B Laptop Latitude 7370 Intel Core M7 6Y75 (1.20GHz) 16GB Memory 256 GB SSD Intel HD Graphics 515 13.3"" Touchscreen Windows 10 Pro 64-bit",$929.99 –,https://www.newegg.com/dell-latitude-7370-work-business/p/N82E16834343510?Item=N82E16834343510&Description=laptop&cm_re=laptop-_-34-343-510-_-Product,old
"Refurbished: DELL Laptop Latitude 5480 Intel Core i5 7th Gen 7440HQ (2.80GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 630 14.0"" Windows 10 Pro 64-bit Grade A",$328.99 –,https://www.newegg.com/dell-latitude-5480-work-business/p/N82E16834343412?Item=N82E16834343412&Description=laptop&cm_re=laptop-_-34-343-412-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 7490 Intel Core i5 7th Gen 7300U (2.60GHz) 8GB Memory 256 GB SSD Intel HD Graphics 620 14.0"" Windows 10 Pro 64-bit",$377.99 –,https://www.newegg.com/dell-latitude-7490/p/N82E16834343364?Item=N82E16834343364&Description=laptop&cm_re=laptop-_-34-343-364-_-Product,old
"Refurbished: DELL Grade B Laptop Latitude 5490 Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 256 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit",$433.99 –,https://www.newegg.com/dell-latitude-5490-work-business/p/N82E16834343504?Item=N82E16834343504&Description=laptop&cm_re=laptop-_-34-343-504-_-Product,old
"Refurbished: DELL Laptop 5510 Intel Core i5 10th Gen 10210U (1.60GHz) 8GB Memory 256 GB M.2 NVMe SSD Intel Iris Xe Graphics 15.6"" Windows 10 Pro 64-bit",$479.99 –,https://www.newegg.com/dell-5510-work-business/p/N82E16834343489?Item=N82E16834343489&Description=laptop&cm_re=laptop-_-34-343-489-_-Product,old
"Refurbished: DELL Latitude E5470 Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-bit Grade B",$609.99 –,https://www.newegg.com/dell-e5470/p/N82E16834849844?Item=N82E16834849844&Description=laptop&cm_re=laptop-_-34-849-844-_-Product,old
"Refurbished: DELL Grade B Laptop 5480 Intel Core i5 6th Gen 6200U (2.30GHz) 8GB Memory 240 GB SSD 14.0"" Windows 10 Pro 64-Bit",$429.99 –,https://www.newegg.com/dell-5480/p/N82E16834944208?Item=N82E16834944208&Description=laptop&cm_re=laptop-_-34-944-208-_-Product,old
"Refurbished: DELL B Grade Laptop Latitude 5490 Intel Core i5 7th Gen 7300U (2.60GHz) 16GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-bit","$1,054.99 –",https://www.newegg.com/dell-5490-mainstream/p/N82E16834843664?Item=N82E16834843664&Description=laptop&cm_re=laptop-_-34-843-664-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 5480 Intel Core i5 6th Gen 6300U (2.40GHz) 16GB Memory 512 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro 64-bit",$768.99 –,https://www.newegg.com/dell-latitude-5480/p/N82E16834343497?Item=N82E16834343497&Description=laptop&cm_re=laptop-_-34-343-497-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 7490 Intel Core i5 7th Gen 7300U (2.60GHz) 32GB Memory 512 GB SSD Intel HD Graphics 620 14.0"" Windows 10 Pro 64-bit",$339.99 –,https://www.newegg.com/dell-latitude-7490-work-business/p/N82E16834343458?Item=N82E16834343458&Description=laptop&cm_re=laptop-_-34-343-458-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 5480 Intel Core i5 6th Gen 6300U (2.40GHz) 16GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro 64-bit",$189.99 –,https://www.newegg.com/dell-latitude-5480-work-business/p/N82E16834343496?Item=N82E16834343496&Description=laptop&cm_re=laptop-_-34-343-496-_-Product,old
"Refurbished: DELL Laptop Latitude 5510 Intel Core i5 10th Gen 10310U (1.70GHz) 16GB Memory 1 TB M.2 NVMe SSD Intel UHD Graphics 15.6"" Windows 10 Pro 64-bit",$419.99 –,https://www.newegg.com/dell-latitude-5510-work-business/p/N82E16834343454?Item=N82E16834343454&Description=laptop&cm_re=laptop-_-34-343-454-_-Product,old
"Refurbished: DELL Laptop Latitude 5490 Intel Core i7 8th Gen 8650U (1.90GHz) 16 GB Memory 512 GB PCIe SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit Grade A",$569.99 –,https://www.newegg.com/dell-latitude-5490-work-business/p/N82E16834343413?Item=N82E16834343413&Description=laptop&cm_re=laptop-_-34-343-413-_-Product,old
"Refurbished: DELL Laptop Latitude E6420 Intel Core i5 2nd Gen 2520M (2.50GHz) 16GB Memory 750GB HDD 14.0"" Windows 10 Pro 64-Bit",$549.99 –,https://www.newegg.com/dell-latitude-e6420/p/N82E16834296649?Item=N82E16834296649&Description=laptop&cm_re=laptop-_-34-296-649-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 3190 Intel Pentium Silver N5000 (1.10GHz) 4GB Memory 128 GB SSD Intel UHD Graphics 605 11.6"" Touchscreen Windows 10 Pro 64-bit",$369.99 –,https://www.newegg.com/dell-latitude-3190-work-business/p/N82E16834343498?Item=N82E16834343498&Description=laptop&cm_re=laptop-_-34-343-498-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 7370 Intel Core M7 6Y75 (1.20GHz) 16GB Memory 256 GB SSD Intel HD Graphics 515 13.3"" Touchscreen Windows 10 Pro 64-bit",$249.99 –,https://www.newegg.com/dell-latitude-7370-work-business/p/N82E16834343509?Item=N82E16834343509&Description=laptop&cm_re=laptop-_-34-343-509-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 7480 Intel Core i5 6th Gen 6300U (2.40GHz) 16GB Memory 512 GB SSD Intel HD Graphics 520 14.0"" Touchscreen Windows 10 Pro 64-bit",$309.99 –,https://www.newegg.com/dell-latitude-7480-work-business/p/N82E16834343459?Item=N82E16834343459&Description=laptop&cm_re=laptop-_-34-343-459-_-Product,old
"Refurbished: DELL Grade A Laptop 7390 Intel Core i5 8th Gen 8250U (1.60GHz) 8GB Memory 500 GB PCIe SSD Intel UHD Graphics 620 13.3"" Touchscreen Windows 10 Pro 64-bit",$569.99 –,https://www.newegg.com/dell-7390-work-business/p/N82E16834343513?Item=N82E16834343513&Description=laptop&cm_re=laptop-_-34-343-513-_-Product,old
"Refurbished: DELL  E7470 Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit B Grade",$339.99 –,https://www.newegg.com/dell-e7470/p/N82E16834944210?Item=N82E16834944210&Description=laptop&cm_re=laptop-_-34-944-210-_-Product,old
"Refurbished: Dell Latitude E6420 14"" ATG Heavy-Duty 1366x768 HD Laptop, Intel Core i7-2620M 2.7GHz, 8GB DDR3 RAM, 256GB SSD, Win 10 Pro/ NO WEBCAM/ Grade B+",$559.99 –,https://www.newegg.com/silver-dell-latitude-e6420-atg/p/1TS-000A-0CB72?Item=9SIADT2D3H7834&Description=laptop&cm_re=laptop-_-9SIADT2D3H7834-_-Product,old
"Refurbished: DELL Laptop Latitude 3310 Intel Celeron 4205U (1.80GHz) 4GB Memory 64 GB SSD Intel UHD Graphics 13.3"" Windows 10 Pro 64-bit",$285.99 –,https://www.newegg.com/black-dell-latitude-3310/p/N82E16834343099?Item=N82E16834343099&Description=laptop&cm_re=laptop-_-34-343-099-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 5580 Intel Core i5 7th Gen 7200U (2.50GHz) 16GB Memory 512 GB SSD Intel HD Graphics 620 15.6"" Windows 10 Pro 64-bit",$693.99 –,https://www.newegg.com/dell-latitude-5580-work-business/p/N82E16834343505?Item=N82E16834343505&Description=laptop&cm_re=laptop-_-34-343-505-_-Product,old
"Refurbished: DELL Grade B Laptop 5550 Intel Core i5 5th Gen 5300U (2.30GHz) 8GB Memory 256 GB SSD Intel HD Graphics 5500 15.6"" Windows 10 Pro 64-bit",$266.99 (2 Offers)–,https://www.newegg.com/dell-5550/p/N82E16834343492?Item=N82E16834343492&Description=laptop&cm_re=laptop-_-34-343-492-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 3510 9HNP4 Intel Core i5 10th Gen 10210U (1.60GHz) 4GB Memory 500GB HDD Intel UHD Graphics 15.6"" Windows 10 Pro 64-bit",$457.99 –,https://www.newegg.com/black-dell-latitude-3510-9hnp4-work-business/p/N82E16834343317?Item=N82E16834343317&Description=laptop&cm_re=laptop-_-34-343-317-_-Product,old
"Refurbished: DELL Grade B Laptop Latitude 5480 Intel Core i5 6th Gen 6200U (2.30GHz) 8GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro 64-bit",$715.99 –,https://www.newegg.com/dell-latitude-5480/p/N82E16834343254?Item=N82E16834343254&Description=laptop&cm_re=laptop-_-34-343-254-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 5590 Intel Core i5 8th Gen 8250U (1.60GHz) 16GB Memory 512 GB PCIe SSD Intel UHD Graphics 620 15.6"" Windows 10 Pro 64-bit",$295.99 –,https://www.newegg.com/dell-latitude-5590/p/N82E16834343327?Item=N82E16834343327&Description=laptop&cm_re=laptop-_-34-343-327-_-Product,old
"Refurbished: Dell Latitude E6420 14"" 1600x900 HD+ Laptop PC, Intel Core i7-2760QM 2.40GHz, 8GB DDR3 RAM, 256GB SSD, NVIDIA NVS 4200M, Win-10 Pro/ DVD-ROM/ Grade B+",$497.99 –,https://www.newegg.com/black-slate-dell-latitude-e6420-mainstream/p/1TS-000A-0AZR7?Item=9SIADT2BN45255&Description=laptop&cm_re=laptop-_-1TS-000A-0AZR7-_-Product,old
"Refurbished: DELL Grade A Laptop 7490 Intel Core i5 7th Gen 7300U (2.60GHz) 8GB Memory 256 GB SSD Intel HD Graphics 620 14.0"" Windows 10 Pro 64-bit",$361.99 –,https://www.newegg.com/dell-7490/p/N82E16834343332?Item=N82E16834343332&Description=laptop&cm_re=laptop-_-34-343-332-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 7390 Intel Core i7 8th Gen 8650U (1.90GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 620 13.3"" Touchscreen Windows 10 Pro 64-bit",$350.99 –,https://www.newegg.com/dell-latitude-7390/p/N82E16834343032?Item=N82E16834343032&Description=laptop&cm_re=laptop-_-34-343-032-_-Product,old
"Refurbished: DELL Grade B Laptop Latitude E7250 Intel Core i5 5th Gen 5300U (2.30GHz) 8GB Memory 240 GB SSD Intel HD Graphics 5500 12.5"" Windows 10 Pro 64-bit",$369.99 –,https://www.newegg.com/dell-latitude-e7250/p/N82E16834343027?Item=N82E16834343027&Description=laptop&cm_re=laptop-_-34-343-027-_-Product,old
"Refurbished: DELL Grade B Laptop Latitude 5480 Intel Core i7 7th Gen 7600U (2.80GHz) 16GB Memory 512 GB SSD Intel HD Graphics 620 14.0"" Windows 10 Pro 64-bit",$716.99 –,https://www.newegg.com/dell-latitude-5480/p/N82E16834343220?Item=N82E16834343220&Description=laptop&cm_re=laptop-_-34-343-220-_-Product,old
"Refurbished: DELL Laptop E6430 Intel Core i5 3rd Gen 3320M (2.60GHz) 16GB Memory 256 GB SSD Intel HD Graphics 4000 14.0"" Windows 10 Pro 64-Bit",$422.99 –,https://www.newegg.com/brown-dell-e6430/p/N82E16834294684?Item=N82E16834294684&Description=laptop&cm_re=laptop-_-34-294-684-_-Product,old
"Refurbished: DELL Grade B Laptop Latitude 7480 Intel Core i5 6th Gen 6300U (2.40GHz) 8GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro 64-bit",$529.99 –,https://www.newegg.com/dell-latitude-7480/p/N82E16834343033?Item=N82E16834343033&Description=laptop&cm_re=laptop-_-34-343-033-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 7280 Intel Core i5 7th Gen 7300U (2.60GHz) 8GB Memory 256 GB SSD Intel HD Graphics 620 12.5"" Windows 10 Pro 64-bit",$893.99 –,https://www.newegg.com/dell-latitude-7280/p/N82E16834343379?Item=N82E16834343379&Description=laptop&cm_re=laptop-_-34-343-379-_-Product,old
"Refurbished: DELL Grade A Laptop 5590 Intel Core i5 8th Gen 8350U (1.70GHz) 8GB Memory 256 GB SSD Intel UHD Graphics 620 15.6"" Windows 10 Pro 64-bit",$729.99 –,https://www.newegg.com/dell-5590/p/N82E16834343006?Item=N82E16834343006&Description=laptop&cm_re=laptop-_-34-343-006-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 5480 Intel Core i5 7th Gen 7300U (2.60GHz) 16GB Memory 256 GB SSD Intel HD Graphics 620 14.0"" Windows 10 Pro 64-bit",$376.99 –,https://www.newegg.com/dell-latitude-5480/p/N82E16834343371?Item=N82E16834343371&Description=laptop&cm_re=laptop-_-34-343-371-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 7490 Intel Core i5 7th Gen 7300U (2.60GHz) 16GB Memory 512 GB SSD Intel HD Graphics 620 14.0"" Windows 10 Pro 64-bit",$624.99 –,https://www.newegg.com/dell-latitude-7490/p/N82E16834343363?Item=N82E16834343363&Description=laptop&cm_re=laptop-_-34-343-363-_-Product,old
"Refurbished: DELL Grade A Laptop Precision 5520 Intel Core i7 7th Gen 7820HQ (2.90GHz) 16GB Memory 512 GB SSD Intel HD Graphics 630 15.6"" Windows 10 Pro 64-bit",$561.99 –,https://www.newegg.com/dell-precision-5520/p/N82E16834343223?Item=N82E16834343223&Description=laptop&cm_re=laptop-_-34-343-223-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 14 Rugged 5414 Intel Core i5 6th Gen 6300U (2.40GHz) 16GB Memory 512 GB SSD Intel HD Graphics 520 14.0"" Touchscreen Windows 10 Pro 64-bit",$540.99 –,https://www.newegg.com/dell-latitude-14-rugged-5414-work-business/p/N82E16834343516?Item=N82E16834343516&Description=laptop&cm_re=laptop-_-34-343-516-_-Product,old
"Refurbished: DELL Grade C Laptop Latitude 12 Rugged Extreme 7214 Intel Core i5 6th Gen 6300U (2.40GHz) 8GB Memory 256 GB SSD Intel HD Graphics 520 12.3"" Touchscreen Windows 10 Pro 64-bit",$583.99 –,https://www.newegg.com/dell-latitude-12-rugged-extreme-7214-work-business/p/N82E16834343468?Item=N82E16834343468&Description=laptop&cm_re=laptop-_-34-343-468-_-Product,old
"Refurbished: DELL Grade A Laptop 7490 Intel Core i5 8th Gen 8350U (1.70GHz) 8GB Memory 256 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit",$794.99 –,https://www.newegg.com/dell-7490/p/N82E16834343331?Item=N82E16834343331&Description=laptop&cm_re=laptop-_-34-343-331-_-Product,old
"Refurbished: DELL Grade B Laptop Latitude 7480 Intel Core i7 7th Gen 7600U (2.80GHz) 16GB Memory 512 GB SSD Intel HD Graphics 620 14.0"" Windows 10 Pro 64-bit",$603.99 –,https://www.newegg.com/dell-latitude-7480/p/N82E16834343235?Item=N82E16834343235&Description=laptop&cm_re=laptop-_-34-343-235-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 3490 Intel Core i5 8th Gen 8250U (1.60GHz) 16GB Memory 512 GB PCIe SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit",$647.99 –,https://www.newegg.com/dell-latitude-3490-work-business/p/N82E16834343396?Item=N82E16834343396&Description=laptop&cm_re=laptop-_-34-343-396-_-Product,old
"Refurbished: DELL Laptop - B Grade - w/o Pen or Keyboard 5290 Intel Core i7 8th Gen 8650U (1.90GHz) 16GB Memory 256 GB M.2 SSD 12.3"" Touchscreen Windows 10 Pro 64bit",$665.99 –,https://www.newegg.com/dell-5290/p/N82E16834343093?Item=N82E16834343093&Description=laptop&cm_re=laptop-_-34-343-093-_-Product,old
"Refurbished: DELL Grade B Laptop Precision 5520 Intel Core i7 7th Gen 7820HQ (2.90GHz) 16GB Memory 512 GB SSD Intel HD Graphics 630 15.6"" Windows 10 Pro 64-bit",$398.99 –,https://www.newegg.com/dell-precision-5520/p/N82E16834343224?Item=N82E16834343224&Description=laptop&cm_re=laptop-_-34-343-224-_-Product,old
"Refurbished: DELL Grade B Laptop Precision 7510 Intel Core i7 6th Gen 6820HQ (2.70GHz) 16GB Memory 512 GB SSD Intel HD Graphics 530 15.6"" Windows 10 Pro 64-bit",$359.99 –,https://www.newegg.com/dell-precision-7510/p/N82E16834343237?Item=N82E16834343237&Description=laptop&cm_re=laptop-_-34-343-237-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 5400 Intel Core i5 8th Gen 8265U (1.60GHz) 16GB Memory 512 GB NVMe SSD Intel UHD Graphics 14.0"" Windows 10 Pro 64-bit",$722.99 –,https://www.newegg.com/dell-latitude-5400/p/N82E16834343370?Item=N82E16834343370&Description=laptop&cm_re=laptop-_-34-343-370-_-Product,old
"Refurbished: DELL Grade A Laptop 5590 Intel Core i5 8th Gen 8350U (1.70GHz) 8GB Memory 256 GB SSD Intel UHD Graphics 620 15.6"" Windows 10 Pro 64-bit",$672.99 –,https://www.newegg.com/dell-5590/p/N82E16834343005?Item=N82E16834343005&Description=laptop&cm_re=laptop-_-34-343-005-_-Product,old
Refurbished: Dell Latitude E7270 12.5 in Laptop - Intel Core i5 6300U 6th Gen 2.4 GHz 8GB 256GB SSD Windows 10 Pro 64-Bit - Webcam,$457.99 –,https://www.newegg.com/dell-latitude-e7270/p/1TS-000A-0ASB4?Item=1TS-000A-0ASB4&Description=laptop&cm_re=laptop-_-1TS-000A-0ASB4-_-Product,old
Refurbished: Dell Latitude E7250 12.5-in Laptop - Intel Core i3 5010U 5th Gen 2.10 GHz 8GB 256GB SSD Windows 10 Pro 64-Bit - Webcam,$385.99 –,https://www.newegg.com/dell-latitude-e7250/p/1TS-000A-0H2F4?Item=1TS-000A-0H2F4&Description=laptop&cm_re=laptop-_-1TS-000A-0H2F4-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 5300 Intel Core i7 8th Gen 8665U (1.90GHz) 16GB Memory 512 GB PCIe SSD Intel UHD Graphics 13.3"" Windows 10 Pro 64-bit",$519.99 –,https://www.newegg.com/dell-latitude-5300-work-business/p/N82E16834343394?Item=N82E16834343394&Description=laptop&cm_re=laptop-_-34-343-394-_-Product,old
"Refurbished: DELL Grade B Laptop XPS 7490 Intel Core i7 8th Gen 8650U (1.90GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit",$391.99 –,https://www.newegg.com/dell-xps-7490/p/N82E16834843813?Item=N82E16834843813&Description=laptop&cm_re=laptop-_-34-843-813-_-Product,old
"Refurbished: DELL Grade B Laptop Latitude 7490 Intel Core i5 7th Gen 7300U (2.60GHz) 16GB Memory 256 GB SSD Intel HD Graphics 620 14.0"" Windows 10 Pro 64-bit",$381.99 –,https://www.newegg.com/dell-latitude-7490/p/N82E16834343362?Item=N82E16834343362&Description=laptop&cm_re=laptop-_-34-343-362-_-Product,old
Refurbished: Dell Latitude 3470 14.0-in Laptop - Intel Core i5 6200U 6th Gen 2.30 GHz 8GB 256GB SSD Windows 10 Pro Education 64-Bit - Webcam,$456.99 –,https://www.newegg.com/dell-latitude-3470-everyday-value/p/1TS-000A-0K4Y2?Item=1TS-000A-0K4Y2&Description=laptop&cm_re=laptop-_-1TS-000A-0K4Y2-_-Product,old
